Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
4,94110,94168,94201,94191.2,93237.4
6,94350,94383.2,94418.6,94409.1,93456.7
10,94710,94598.4,94636.1,94627,93676.1
5,95080,95066.7,95067.3,95042.7,94114.7
7,95330,95283.8,95284.7,95262.4,94334.1
2,95510,95500.8,95502.2,95482.2,94553.4
1,95680,95717.8,95719.6,95701.9,94772.8
3,95930,95934.8,95937.1,95921.6,94992.1
9,96170,96151.8,96154.6,96141.3,95211.5
4,96330,96368.9,96372,96361,95430.8
8,96540,96585.9,96589.5,96580.7,95650.2
6,96730,96802.9,96806.9,96800.4,95869.5
10,97030,97019.9,97024.4,97020.1,96088.8
5,97290,97236.9,97241.8,97239.9,96308.2
2,97520,97454,97459.3,97459.6,96527.5
7,97700,97671,97676.7,97679.3,96746.9
3,97890,97888,97894.2,97899,96966.2
1,98160,98105,98111.7,98118.7,97185.6
4,98320,98322,98329.1,98338.4,97404.9
9,98480,98539.1,98546.6,98558.1,97624.3
6,98650,98756.1,98764,98777.8,97843.6
8,99000,98973.1,98981.5,98997.6,98063
10,99260,99190.1,99198.9,99217.3,98282.3
2,99820,99672.2,99665,99667.5,98721
5,99890,99891.9,99883.4,99888.2,98940.3
3,100120,100112,100102,100109,99159.7
7,100350,100331,100320,100330,99379
4,100550,100551,100538,100550,99598.4
1,100760,100770,100757,100771,99817.7
6,100940,100990,100975,100992,100037
9,101170,101210,101194,101213,100256
8,101410,101429,101412,101433,100476
10,101570,101649,101630,101654,100695
2,101920,101869,101849,101875,100914
3,102130,102088,102067,102096,101134
5,102280,102308,102285,102316,101353
4,102570,102528,102504,102537,101572
7,102750,102747,102722,102758,101792
6,102910,102967,102940,102979,102011
1,103210,103187,103159,103199,102230
8,103430,103406,103377,103420,102450
9,103600,103626,103595,103641,102669
10,103910,103846,103814,103862,102889
3,104370,104307,104277,104289,103327
2,104570,104526,104496,104509,103547
4,104740,104744,104715,104730,103766
5,104950,104962,104934,104950,103985
6,105190,105180,105153,105170,104205
7,105410,105399,105372,105390,104424
8,105580,105617,105591,105610,104643
1,105760,105835,105810,105830,104863
9,106030,106053,106030,106050,105082
10,106210,106271,106249,106270,105301
3,106490,106490,106468,106491,105521
4,106700,106708,106687,106711,105740
2,107010,106926,106906,106931,105959
6,107190,107144,107125,107151,106179
5,107340,107362,107344,107371,106398
8,107550,107581,107563,107591,106617
7,107840,107799,107782,107811,106837
9,107970,108017,108001,108031,107056
1,108230,108235,108220,108252,107275
10,108480,108453,108439,108472,107495
4,108860,108912,108892,108904,107933
3,109180,109131,109112,109124,108153
6,109350,109350,109331,109343,108372
2,109580,109569,109551,109563,108591
8,109750,109788,109770,109782,108811
5,109970,110006,109990,110002,109030
9,110250,110225,110209,110221,109250
7,110470,110444,110429,110440,109469
1,110700,110663,110648,110660,109688
10,110840,110882,110868,110879,109908
4,111080,111101,111087,111099,110127
6,111290,111320,111307,111318,110346
3,111550,111539,111526,111538,110566
8,111750,111758,111746,111757,110785
2,111930,111977,111965,111976,111004
9,112100,112195,112185,112196,111224
5,112380,112414,112404,112415,111443
1,112770,112633,112624,112635,111662
7,112860,112852,112843,112854,111882
10,113120,113071,113063,113074,112101
6,113560,113521,113496,113491,112540
4,113790,113737,113715,113710,112759
8,113910,113954,113935,113930,112978
3,114160,114171,114154,114149,113198
9,114370,114387,114373,114369,113417
2,114480,114604,114592,114588,113636
1,114860,114821,114812,114808,113856
5,114990,115037,115031,115027,114075
7,115220,115254,115250,115247,114294
10,115430,115471,115470,115466,114514
6,115730,115688,115689,115686,114733
8,115970,115904,115908,115905,114952
4,116170,116121,116127,116125,115172
9,116370,116338,116347,116344,115391
3,116550,116554,116566,116564,115611
1,116800,116771,116785,116783,115830
2,116940,116988,117005,117003,116049
7,117170,117204,117224,117222,116269
5,117380,117421,117443,117442,116488
10,117670,117638,117662,117661,116707
8,118160,118116,118102,118098,117146
6,118370,118334,118322,118318,117365
9,118630,118551,118541,118538,117585
4,118750,118769,118760,118758,117804
1,119020,118987,118979,118978,118023
3,119260,119204,119199,119198,118243
7,119340,119422,119418,119418,118462
2,119590,119639,119637,119638,118681
5,119830,119857,119857,119858,118901
10,120040,120074,120076,120078,119120
8,120300,120292,120295,120299,119339
9,120530,120510,120514,120519,119559
6,120770,120727,120734,120739,119778
1,120960,120945,120953,120959,119997
4,121140,121162,121172,121179,120217
7,121370,121380,121391,121399,120436
3,121600,121597,121611,121619,120655
5,121800,121815,121830,121839,120875
2,122040,122033,122049,122059,121094
10,122270,122250,122268,122279,121313
9,122710,122720,122710,122707,121752
8,122900,122938,122929,122927,121972
1,123150,123157,123149,123147,122191
6,123410,123375,123368,123367,122410
7,123650,123594,123588,123587,122630
4,123820,123812,123807,123807,122849
5,124020,124031,124026,124027,123068
3,124280,124250,124246,124247,123288
2,124540,124468,124465,124467,123507
10,124590,124687,124684,124687,123726
9,124870,124905,124904,124907,123946
1,125130,125124,125123,125127,124165
8,125340,125342,125342,125347,124384
7,125560,125561,125562,125567,124604
6,125790,125779,125781,125787,124823
5,126000,125998,126000,126007,125042
4,126170,126216,126220,126227,125262
2,126450,126435,126439,126447,125481
3,126670,126653,126658,126667,125700
10,126890,126872,126878,126887,125920
1,127380,127340,127320,127323,126358
9,127540,127557,127539,127543,126578
7,127800,127775,127758,127762,126797
8,128030,127992,127978,127981,127016
5,128200,128210,128197,128201,127236
6,128460,128428,128416,128420,127455
2,128670,128645,128636,128640,127674
4,128780,128863,128855,128859,127894
3,129070,129080,129075,129079,128113
10,129260,129298,129294,129298,128333
1,129520,129515,129513,129518,128552
7,129750,129733,129733,129737,128771
9,129930,129950,129952,129957,128991
5,130220,130168,130171,130176,129210
8,130390,130385,130391,130396,129429
2,130590,130603,130610,130615,129649
6,130810,130820,130829,130835,129868
3,131020,131038,131049,131054,130087
4,131250,131256,131268,131273,130307
10,131490,131473,131488,131493,130526
7,131970,131942,131918,131923,130965
1,132180,132157,132137,132141,131184
9,132360,132373,132356,132359,131403
8,132600,132589,132575,132577,131623
5,132780,132805,132794,132795,131842
6,133070,133021,133013,133013,132061
2,133300,133237,133232,133231,132281
4,133430,133453,133451,133449,132500
3,133650,133669,133670,133667,132719
10,133830,133885,133889,133885,132939
7,134080,134100,134108,134103,133158
9,134300,134316,134327,134321,133377
1,134590,134532,134546,134539,133597
5,134770,134748,134765,134757,133816
8,134970,134964,134984,134975,134035
2,135160,135180,135203,135193,134255
6,135380,135396,135422,135411,134474
3,135570,135612,135641,135629,134694
4,135840,135827,135860,135847,134913
10,136050,136043,136079,136065,135132
9,136440,136498,136492,136474,135571
7,136670,136714,136710,136692,135790
5,136920,136930,136928,136910,136010
1,137160,137146,137147,137128,136229
2,137390,137362,137365,137346,136448
8,137580,137578,137583,137564,136668
3,137830,137794,137802,137782,136887
6,138020,138010,138020,138000,137106
4,138260,138226,138238,138218,137326
10,138390,138442,138456,138436,137545
9,138580,138658,138675,138655,137764
5,138860,138874,138893,138873,137984
7,139100,139090,139111,139091,138203
2,139290,139306,139330,139309,138422
1,139510,139522,139548,139527,138642
3,139750,139738,139766,139745,138861
8,139980,139954,139985,139963,139080
